Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2022-05-20,Deadlift,Back,80.0,5,,,,""
2022-05-20,Deadlift,Back,90.0,3,,,,""
2022-05-20,Deadlift,Back,105.0,1,,,,""
2022-05-20,Deadlift,Back,105.0,1,,,,""
2022-05-23,Flat Barbell Bench Press,Chest,20.0,12,,,,""
2022-05-23,Flat Barbell Bench Press,Chest,40.0,5,,,,""
2022-05-23,Flat Barbell Bench Press,Chest,50.0,5,,,,""
2022-05-23,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2022-05-23,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2022-05-23,Flat Barbell Bench Press,Chest,60.0,5,,,,"RPE 6.7 - definitely faster and tighter than last week"
2022-05-23,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2022-05-23,Overhead Press,Shoulders,20.0,8,,,,""
2022-05-23,Overhead Press,Shoulders,30.0,8,,,,""
2022-05-23,Overhead Press,Shoulders,35.0,8,,,,""
2022-05-23,Overhead Press,Shoulders,35.0,8,,,,""
2022-05-23,Overhead Press,Shoulders,35.0,8,,,,""
2022-05-23,Underhand Barbell Rows,Back,40.0,8,,,,""
2022-05-23,Underhand Barbell Rows,Back,50.0,8,,,,""
2022-05-23,Underhand Barbell Rows,Back,62.5,5,,,,""
2022-05-23,Underhand Barbell Rows,Back,62.5,5,,,,""
2022-05-23,Underhand Barbell Rows,Back,62.5,5,,,,""
2022-05-23,Underhand Barbell Rows,Back,62.5,5,,,,""
2022-05-24,Barbell Squat,Legs,20.0,12,,,,""
2022-05-24,Barbell Squat,Legs,60.0,5,,,,""
2022-05-24,Barbell Squat,Legs,70.0,5,,,,""
2022-05-24,Barbell Squat,Legs,80.0,5,,,,""
2022-05-24,Barbell Squat,Legs,80.0,5,,,,""
2022-05-24,Barbell Squat,Legs,80.0,5,,,,""
2022-05-24,Barbell Squat,Legs,80.0,5,,,,""
2022-05-24,Barbell Squat,Legs,80.0,5,,,,""
2022-05-24,Cable Face Pull,Shoulders,12.5,15,,,,""
2022-05-24,Cable Face Pull,Shoulders,12.5,15,,,,""
2022-05-24,Cable Face Pull,Shoulders,12.5,15,,,,""
2022-05-24,Barbell Curl,Biceps,15.0,12,,,,""
2022-05-24,Dumbbell Curl,Biceps,9.0,12,,,,""
2022-05-24,Barbell Curl,Biceps,15.0,12,,,,""
2022-05-24,Dumbbell Curl,Biceps,9.0,12,,,,""
2022-05-24,Barbell Curl,Biceps,15.0,12,,,,""
2022-05-24,Dumbbell Curl,Biceps,9.0,12,,,,""
2022-05-25,Overhead Press,Shoulders,20.0,12,,,,""
2022-05-25,Overhead Press,Shoulders,20.0,5,,,,"reps W perfect explosive form"
2022-05-25,Overhead Press,Shoulders,30.0,5,,,,""
2022-05-25,Overhead Press,Shoulders,37.5,3,,,,""
2022-05-25,Overhead Press,Shoulders,42.5,5,,,,""
2022-05-25,Overhead Press,Shoulders,42.5,5,,,,""
2022-05-25,Overhead Press,Shoulders,42.5,5,,,,""
2022-05-25,Overhead Press,Shoulders,42.5,4,,,,""
2022-05-25,Overhead Press,Shoulders,47.5,1,,,,""
2022-05-25,Chin Up,Back,7.5,5,,,,""
2022-05-25,Chin Up,Back,7.5,5,,,,""
2022-05-25,Chin Up,Back,7.5,5,,,,""
2022-05-25,Chin Up,Back,5.0,5,,,,""
2022-05-25,Front Incline Lateral Raises,Shoulders,8.0,12,,,,""
2022-05-25,Front Incline Lateral Raises,Shoulders,8.0,12,,,,""
2022-05-25,Front Incline Lateral Raises,Shoulders,8.0,12,,,,""
2022-05-25,Front Incline Lateral Raises,Shoulders,7.0,12,,,,""
2022-05-26,Deadlift,Back,60.0,8,,,,""
2022-05-26,Deadlift,Back,80.0,5,,,,""
2022-05-26,Deadlift,Back,90.0,3,,,,""
2022-05-26,Deadlift,Back,100.0,5,,,,""
2022-05-26,Deadlift,Back,100.0,5,,,,""
2022-05-26,Deadlift,Back,100.0,3,,,,""
2022-05-27,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2022-05-27,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2022-05-27,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2022-05-27,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2022-05-27,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2022-05-27,Underhand Barbell Rows,Back,20.0,12,,,,""
2022-05-27,Underhand Barbell Rows,Back,40.0,12,,,,""
2022-05-27,Underhand Barbell Rows,Back,60.0,8,,,,""
2022-05-27,Underhand Barbell Rows,Back,60.0,8,,,,""
2022-05-30,Overhead Press,Shoulders,20.0,8,,,,""
2022-05-30,Overhead Press,Shoulders,20.0,8,,,,""
2022-05-30,Overhead Press,Shoulders,30.0,5,,,,""
2022-05-30,Overhead Press,Shoulders,40.0,2,,,,""
2022-05-30,Overhead Press,Shoulders,42.5,5,,,,"RPE 8.5 / hungry and sleep deprived (530pm workout)"
2022-05-30,Overhead Press,Shoulders,42.5,4,,,,""
2022-05-30,Overhead Press,Shoulders,40.0,5,,,,""
2022-05-30,Overhead Press,Shoulders,40.0,5,,,,""
2022-05-30,Chin Up,Back,0.0,8,,,,"parallel chinups"
2022-05-30,Chin Up,Back,7.5,5,,,,""
2022-05-30,Chin Up,Back,7.5,5,,,,""
2022-05-30,Chin Up,Back,7.5,5,,,,""
2022-05-30,Chin Up,Back,7.5,5,,,,""
2022-05-30,Chin Up,Back,7.5,5,,,,""
2022-05-31,Barbell Squat,Legs,20.0,12,,,,""
2022-05-31,Barbell Squat,Legs,60.0,5,,,,""
2022-05-31,Barbell Squat,Legs,70.0,5,,,,""
2022-05-31,Barbell Squat,Legs,82.5,5,,,,""
2022-05-31,Barbell Squat,Legs,82.5,5,,,,""
2022-05-31,Barbell Squat,Legs,82.5,5,,,,""
2022-05-31,Barbell Squat,Legs,82.5,5,,,,""
2022-06-01,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2022-06-01,Flat Barbell Bench Press,Chest,50.0,5,,,,""
2022-06-01,Flat Barbell Bench Press,Chest,57.5,2,,,,""
2022-06-01,Flat Barbell Bench Press,Chest,65.0,5,,,,""
2022-06-01,Flat Barbell Bench Press,Chest,65.0,4,,,,""
2022-06-01,Flat Barbell Bench Press,Chest,65.0,4,,,,""
2022-06-01,Flat Barbell Bench Press,Chest,60.0,7,,,,""
2022-06-01,Flat Barbell Bench Press,Chest,60.0,6,,,,""
2022-06-01,Underhand Barbell Rows,Back,20.0,12,,,,""
2022-06-01,Underhand Barbell Rows,Back,40.0,12,,,,""
2022-06-01,Underhand Barbell Rows,Back,62.5,8,,,,""
2022-06-01,Underhand Barbell Rows,Back,62.5,8,,,,""
2022-06-01,Underhand Barbell Rows,Back,62.5,8,,,,""
2022-06-01,Seated Cable Row,Back,50.0,8,,,,""
2022-06-01,Seated Cable Row,Back,45.0,4,,,,""
2022-06-01,Seated Cable Row,Back,45.0,12,,,,""
2022-06-01,Seated Cable Row,Back,45.0,12,,,,""
2022-06-02,Deadlift,Back,60.0,8,,,,""
2022-06-02,Deadlift,Back,70.0,8,,,,""
2022-06-02,Deadlift,Back,100.0,5,,,,""
2022-06-02,Deadlift,Back,100.0,5,,,,""
2022-06-02,Deadlift,Back,100.0,5,,,,""
2022-06-02,Deadlift,Back,100.0,5,,,,""
2022-06-02,Dumbbell Curl,Biceps,8.0,15,,,,""
2022-06-02,Machine Chest Press,Chest,20.0,15,,,,""
2022-06-02,Dumbbell Curl,Biceps,8.0,15,,,,""
2022-06-02,Machine Chest Press,Chest,20.0,15,,,,""
2022-06-02,Dumbbell Curl,Biceps,8.0,15,,,,""
2022-06-02,Machine Chest Press,Chest,20.0,15,,,,""
2022-06-03,Overhead Press,Shoulders,20.0,8,,,,""
2022-06-03,Overhead Press,Shoulders,30.0,8,,,,""
2022-06-03,Overhead Press,Shoulders,35.0,5,,,,""
2022-06-03,Overhead Press,Shoulders,42.5,5,,,,""
2022-06-03,Overhead Press,Shoulders,42.5,5,,,,""
2022-06-03,Overhead Press,Shoulders,42.5,5,,,,""
2022-06-03,Overhead Press,Shoulders,45.0,3,,,,""
2022-06-03,Overhead Press,Shoulders,47.5,2,,,,""
2022-06-03,Overhead Press,Shoulders,47.5,2,,,,""
2022-06-03,Rope Tricep Extensions,Triceps,10.0,15,,,,""
2022-06-03,Rope Tricep Extensions,Triceps,10.0,15,,,,""
2022-06-03,Rope Tricep Extensions,Triceps,10.0,15,,,,""
2022-06-03,Close Grip Barbell Bench Press,Triceps,40.0,12,,,,""
2022-06-03,Close Grip Barbell Bench Press,Triceps,40.0,12,,,,""
2022-06-03,Close Grip Barbell Bench Press,Triceps,30.0,12,,,,"closer grip /palms at knurling lower at sternem"
2022-06-03,Close Grip Barbell Bench Press,Triceps,30.0,12,,,,""
2022-06-03,Cable Overhead Triceps Extension,Triceps,7.5,12,,,,""
2022-06-03,Cable Overhead Triceps Extension,Triceps,7.5,12,,,,""
2022-06-03,Cable Overhead Triceps Extension,Triceps,7.5,12,,,,""
2022-06-06,Barbell Squat,Legs,20.0,12,,,,""
2022-06-06,Barbell Squat,Legs,60.0,8,,,,""
2022-06-06,Barbell Squat,Legs,82.5,5,,,,""
2022-06-06,Barbell Squat,Legs,85.0,5,,,,""
2022-06-06,Barbell Squat,Legs,85.0,5,,,,""
2022-06-06,Barbell Squat,Legs,85.0,5,,,,""
2022-06-06,Barbell Squat,Legs,85.0,5,,,,""
2022-06-06,Flat Dumbbell Bench Press,Chest,20.0,8,,,,""
2022-06-06,Flat Dumbbell Bench Press,Chest,20.0,8,,,,""
2022-06-06,Flat Dumbbell Bench Press,Chest,20.0,8,,,,"can def move up weight"
2022-06-06,Lat Pulldown,Back,40.0,10,,,,""
2022-06-06,Pushups,Chest,0.0,20,,,,""
2022-06-06,Dumbbell Curl,Biceps,9.0,10,,,,""
2022-06-06,Lat Pulldown,Back,40.0,10,,,,""
2022-06-06,Pushups,Chest,0.0,20,,,,""
2022-06-06,Dumbbell Curl,Biceps,9.0,10,,,,""
2022-06-06,Lat Pulldown,Back,40.0,10,,,,""
2022-06-06,Pushups,Chest,0.0,20,,,,""
2022-06-06,Dumbbell Curl,Biceps,9.0,10,,,,""
2022-06-07,Cycling,Cardio,,,0.0,m,0:00:30,""
2022-06-07,Cycling,Cardio,,,0.0,m,0:00:45,""
2022-06-07,Cycling,Cardio,,,0.0,m,0:00:45,"maxed bpm at 138"
2022-06-07,Lat Pulldown,Back,50.0,8,,,,"weird M handle"
2022-06-07,Lat Pulldown,Back,50.0,8,,,,""
2022-06-07,Lat Pulldown,Back,50.0,8,,,,""
2022-06-07,Box Jumps,Legs,0.0,8,,,,""
2022-06-07,Banded Ball Slams,Cardio,0.0,8,,,,"black cable"
2022-06-07,Banded Ball Slams,Cardio,0.0,8,,,,""
2022-06-07,Sled,Cardio,0.0,2,,,,"2 laps"
2022-06-07,Sled,Cardio,0.0,2,,,,""
2022-06-07,Box Jumps,Legs,0.0,8,,,,""
2022-06-07,Box Jumps,Legs,0.0,8,,,,""
2022-06-07,Banded Ball Slams,Cardio,0.0,8,,,,""
2022-06-07,Sled,Cardio,0.0,2,,,,""
2022-06-08,Zone-2 Jogging,Cardio,,,0.0,m,0:25:00,""
2022-06-08,Overhead Press,Shoulders,20.0,8,,,,""
2022-06-08,Overhead Press,Shoulders,30.0,8,,,,""
2022-06-08,Overhead Press,Shoulders,37.5,8,,,,"RPE8 last 3 reps"
2022-06-08,Overhead Press,Shoulders,37.5,8,,,,""
2022-06-08,Overhead Press,Shoulders,37.5,7,,,,""
2022-06-08,Overhead Press,Shoulders,37.5,7,,,,""
2022-06-08,Deadlift,Back,60.0,8,,,,""
2022-06-08,Deadlift,Back,80.0,8,,,,""
2022-06-08,Deadlift,Back,90.0,3,,,,""
2022-06-08,Deadlift,Back,102.5,5,,,,"half natty touch and go reps"
2022-06-08,Deadlift,Back,102.5,5,,,,""
2022-06-08,Deadlift,Back,102.5,5,,,,""
2022-06-08,Cable Overhead Triceps Extension,Triceps,7.5,12,,,,""
2022-06-08,Cable Overhead Triceps Extension,Triceps,10.0,12,,,,""
2022-06-08,Dumbbell Curl,Biceps,9.0,12,,,,""
2022-06-08,Dumbbell Curl,Biceps,9.0,12,,,,""
2022-06-08,Cable Face Pull,Shoulders,12.5,15,,,,""
2022-06-08,Cable Face Pull,Shoulders,12.5,15,,,,""
2022-06-08,Cable Overhead Triceps Extension,Triceps,10.0,12,,,,""
2022-06-08,Dumbbell Curl,Biceps,9.0,12,,,,""
2022-06-08,Cable Face Pull,Shoulders,12.5,15,,,,""
2022-06-10,Overhead Press,Shoulders,20.0,8,,,,""
2022-06-10,Overhead Press,Shoulders,30.0,8,,,,""
2022-06-10,Overhead Press,Shoulders,37.5,5,,,,""
2022-06-10,Overhead Press,Shoulders,42.5,5,,,,""
2022-06-10,Overhead Press,Shoulders,42.5,5,,,,""
2022-06-10,Overhead Press,Shoulders,42.5,5,,,,""
2022-06-10,Overhead Press,Shoulders,47.5,1,,,,""
2022-06-10,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2022-06-10,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2022-06-10,Flat Barbell Bench Press,Chest,50.0,8,,,,""
2022-06-10,Flat Barbell Bench Press,Chest,50.0,8,,,,""
2022-06-10,Flat Barbell Bench Press,Chest,50.0,8,,,,""
2022-06-10,Flat Barbell Bench Press,Chest,50.0,8,,,,""
2022-06-10,Lateral Dumbbell Raise,Shoulders,8.0,12,,,,""
2022-06-10,Lu Raises,Shoulders,2.5,15,,,,""
2022-06-10,Lateral Dumbbell Raise,Shoulders,8.0,12,,,,""
2022-06-10,Lu Raises,Shoulders,2.5,15,,,,""
2022-06-10,Lateral Dumbbell Raise,Shoulders,8.0,12,,,,""
2022-06-10,Lu Raises,Shoulders,2.5,15,,,,""
2022-06-10,Upright BB Row,Shoulders,20.0,15,,,,""
2022-06-10,Chin Up,Back,0.0,8,,,,""
2022-06-10,Upright BB Row,Shoulders,20.0,15,,,,""
2022-06-10,Chin Up,Back,0.0,8,,,,""
2022-06-10,Chin Up,Back,0.0,5,,,,""
2022-06-13,Zone-2 Jogging,Cardio,,,0.0,m,0:15:00,""
2022-06-13,Zone-2 Jogging,Cardio,,,0.0,m,0:07:00,""
2022-06-13,Overhead Press,Shoulders,20.0,8,,,,""
2022-06-13,Overhead Press,Shoulders,30.0,8,,,,""
2022-06-13,Overhead Press,Shoulders,37.5,6,,,,"bad meal timings/low energy"
2022-06-13,Overhead Press,Shoulders,37.5,8,,,,"suicide grip felt tighter, esp in hole"
2022-06-13,Overhead Press,Shoulders,37.5,5,,,,"tried switching grip half way and loss strength"
2022-06-13,Overhead Press,Shoulders,37.5,7,,,,""
2022-06-13,Flat Barbell Bench Press,Chest,20.0,8,,,,""
2022-06-13,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2022-06-13,Flat Barbell Bench Press,Chest,50.0,5,,,,""
2022-06-13,Flat Barbell Bench Press,Chest,62.5,4,,,,""
2022-06-13,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2022-06-13,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2022-06-13,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2022-06-13,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2022-06-13,Incline Dumbbell Bench Press,Chest,17.5,8,,,,""
2022-06-13,Incline Dumbbell Bench Press,Chest,20.0,8,,,,""
2022-06-13,Incline Dumbbell Bench Press,Chest,20.0,8,,,,""
2022-06-13,Incline Dumbbell Bench Press,Chest,20.0,8,,,,""
2022-06-13,Crouching One Armed Flies,Chest,15.0,15,,,,""
2022-06-13,Crouching One Armed Flies,Chest,15.0,15,,,,""
2022-06-13,Crouching One Armed Flies,Chest,15.0,15,,,,""
2022-06-15,Barbell Squat,Legs,20.0,12,,,,""
2022-06-15,Barbell Squat,Legs,40.0,8,,,,""
2022-06-15,Barbell Squat,Legs,60.0,8,,,,""
2022-06-15,Barbell Squat,Legs,75.0,3,,,,""
2022-06-15,Barbell Squat,Legs,85.0,5,,,,""
2022-06-15,Barbell Squat,Legs,85.0,5,,,,""
2022-06-15,Barbell Squat,Legs,85.0,5,,,,""
2022-06-15,Deadlift,Back,60.0,8,,,,"bouldered yesterday, forearms weak"
2022-06-15,Deadlift,Back,80.0,5,,,,""
2022-06-15,Deadlift,Back,95.0,3,,,,""
2022-06-15,Deadlift,Back,105.0,5,,,,""
2022-06-15,Deadlift,Back,105.0,5,,,,""
2022-06-15,Deadlift,Back,105.0,5,,,,""
2022-06-15,Lat Pulldown,Back,40.0,8,,,,"pull up width"
2022-06-15,Lat Pulldown,Back,40.0,8,,,,""
2022-06-15,Dumbbell Hammer Curl,Biceps,8.0,8,,,,""
2022-06-15,Dumbbell Hammer Curl,Biceps,8.0,8,,,,""
2022-06-15,Lat Pulldown,Back,40.0,8,,,,""
2022-06-15,Dumbbell Hammer Curl,Biceps,8.0,8,,,,""
2022-06-17,Overhead Press,Shoulders,20.0,12,,,,""
2022-06-17,Overhead Press,Shoulders,30.0,8,,,,""
2022-06-17,Overhead Press,Shoulders,37.5,3,,,,""
2022-06-17,Overhead Press,Shoulders,40.0,3,,,,""
2022-06-17,Overhead Press,Shoulders,45.0,5,,,,"after day shift"
2022-06-17,Overhead Press,Shoulders,45.0,4,,,,""
2022-06-17,Overhead Press,Shoulders,45.0,5,,,,""
2022-06-17,Flat Barbell Bench Press,Chest,20.0,8,,,,""
2022-06-17,Flat Barbell Bench Press,Chest,40.0,10,,,,""
2022-06-17,Flat Barbell Bench Press,Chest,52.5,8,,,,""
2022-06-17,Flat Barbell Bench Press,Chest,52.5,8,,,,""
2022-06-17,Flat Barbell Bench Press,Chest,52.5,8,,,,""
2022-06-17,Flat Barbell Bench Press,Chest,52.5,8,,,,""
2022-06-17,Lateral Dumbbell Raise,Shoulders,10.0,8,,,,""
2022-06-17,Lateral Dumbbell Raise,Shoulders,8.0,12,,,,""
2022-06-17,Lateral Dumbbell Raise,Shoulders,8.0,12,,,,""
2022-06-17,Lateral Dumbbell Raise,Shoulders,8.0,12,,,,""
2022-06-17,Cable Face Pull,Shoulders,15.0,12,,,,""
2022-06-17,Lu Raises,Shoulders,2.5,12,,,,""
2022-06-17,Lu Raises,Shoulders,2.5,12,,,,""
2022-06-20,Overhead Press,Shoulders,20.0,12,,,,""
2022-06-20,Overhead Press,Shoulders,20.0,8,,,,""
2022-06-20,Overhead Press,Shoulders,30.0,5,,,,""
2022-06-20,Overhead Press,Shoulders,32.2,8,,,,""
2022-06-20,Overhead Press,Shoulders,37.5,8,,,,""
2022-06-20,Overhead Press,Shoulders,37.5,8,,,,"switched grip half way"
2022-06-20,Overhead Press,Shoulders,37.5,7,,,,""
2022-06-20,Flat Barbell Bench Press,Chest,20.0,8,,,,""
2022-06-20,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2022-06-20,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2022-06-20,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2022-06-20,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2022-06-20,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2022-06-20,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2022-06-20,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2022-06-20,Incline Dumbbell Bench Press,Chest,17.5,10,,,,""
2022-06-20,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2022-06-20,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2022-06-20,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2022-06-20,Crouching One Armed Flies,Chest,15.0,12,,,,""
2022-06-20,Crouching One Armed Flies,Chest,15.0,15,,,,""
2022-06-21,Barbell Squat,Legs,20.0,12,,,,""
2022-06-21,Barbell Squat,Legs,60.0,8,,,,""
2022-06-21,Barbell Squat,Legs,75.0,5,,,,""
2022-06-21,Barbell Squat,Legs,85.0,5,,,,""
2022-06-21,Barbell Squat,Legs,85.0,5,,,,""
2022-06-21,Barbell Squat,Legs,85.0,5,,,,""
2022-06-21,Pendlay Row,Back,40.0,8,,,,""
2022-06-21,Pendlay Row,Back,50.0,8,,,,""
2022-06-21,Pendlay Row,Back,50.0,8,,,,""
2022-06-21,Pendlay Row,Back,50.0,8,,,,""
2022-06-21,Pendlay Row,Back,50.0,8,,,,""
2022-06-21,Lat Pulldown,Back,55.0,8,,,,""
2022-06-21,Lat Pulldown,Back,55.0,8,,,,""
2022-06-21,Lat Pulldown,Back,55.0,8,,,,""
2022-06-21,Lat Pulldown,Back,55.0,8,,,,""
2022-06-21,Machine Mid Row,Back,15.0,12,,,,""
2022-06-21,Machine Mid Row,Back,10.0,12,,,,""
2022-06-21,Machine Mid Row,Back,10.0,12,,,,""
2022-06-23,Zone-2 Jogging,Cardio,,,0.0,m,0:10:00,""
2022-06-23,Overhead Press,Shoulders,20.0,8,,,,""
2022-06-23,Overhead Press,Shoulders,30.0,8,,,,""
2022-06-23,Overhead Press,Shoulders,40.0,5,,,,"RPE 7"
2022-06-23,Overhead Press,Shoulders,45.0,5,,,,""
2022-06-23,Overhead Press,Shoulders,45.0,5,,,,""
2022-06-23,Overhead Press,Shoulders,45.0,5,,,,""
2022-06-23,Overhead Press,Shoulders,47.5,2,,,,""
2022-06-23,Flat Barbell Bench Press,Chest,20.0,8,,,,""
2022-06-23,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2022-06-23,Flat Barbell Bench Press,Chest,52.5,8,,,,""
2022-06-23,Flat Barbell Bench Press,Chest,52.5,8,,,,""
2022-06-23,Flat Barbell Bench Press,Chest,52.5,8,,,,""
2022-06-23,Flat Barbell Bench Press,Chest,52.5,8,,,,""
2022-06-23,Front Incline Lateral Raises,Shoulders,8.0,12,,,,""
2022-06-23,Front Incline Lateral Raises,Shoulders,8.0,12,,,,""
2022-06-23,Front Incline Lateral Raises,Shoulders,8.0,12,,,,""
2022-06-23,Front Incline Lateral Raises,Shoulders,8.0,12,,,,""
2022-06-23,Cable Face Pull,Shoulders,15.0,12,,,,""
2022-06-23,Lu Raises,Shoulders,2.5,12,,,,""
2022-06-23,Cable Face Pull,Shoulders,15.0,12,,,,""
2022-06-23,Lu Raises,Shoulders,2.5,12,,,,""
2022-06-23,Cable Face Pull,Shoulders,15.0,12,,,,""
2022-06-23,Lu Raises,Shoulders,2.5,12,,,,""
2022-06-24,Lat Pulldown,Back,45.0,8,,,,""
2022-06-24,Lat Pulldown,Back,55.0,8,,,,""
2022-06-24,Lat Pulldown,Back,55.0,8,,,,""
2022-06-24,Lat Pulldown,Back,55.0,8,,,,""
2022-06-24,Lat Pulldown,Back,55.0,8,,,,""
2022-06-24,Deadlift,Back,60.0,8,,,,""
2022-06-24,Deadlift,Back,80.0,5,,,,""
2022-06-24,Deadlift,Back,95.0,5,,,,"RPE 7.5"
2022-06-24,Deadlift,Back,107.5,5,,,,"moved weights between bar after this set"
2022-06-24,Deadlift,Back,107.5,5,,,,"RPE 9"
2022-06-24,Deadlift,Back,107.5,5,,,,"form broke down a lot"
2022-06-24,Underhand Barbell Rows,Back,40.0,12,,,,""
2022-06-24,Underhand Barbell Rows,Back,50.0,12,,,,""
2022-06-24,Underhand Barbell Rows,Back,55.0,8,,,,""
2022-06-24,Seated Cable Row,Back,50.0,8,,,,""
2022-06-24,Dumbbell Row,Back,6.0,10,,,,"tried humiston way and didn't feel good"
2022-06-24,Seated Cable Row,Back,50.0,12,,,,""
2022-06-24,Seated Cable Row,Back,50.0,12,,,,""
2022-06-27,Seated Dumbbell Press,Shoulders,15.0,8,,,,""
2022-06-27,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2022-06-27,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2022-06-27,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2022-06-27,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2022-06-27,Flat Barbell Bench Press,Chest,20.0,12,,,,""
2022-06-27,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2022-06-27,Flat Barbell Bench Press,Chest,52.5,8,,,,""
2022-06-27,Flat Barbell Bench Press,Chest,52.5,8,,,,""
2022-06-27,Flat Barbell Bench Press,Chest,52.5,8,,,,""
2022-06-27,Cable Lateral Raises,Shoulders,5.0,12,,,,""
2022-06-27,Lu Raises,Shoulders,2.5,15,,,,""
2022-06-27,Cable Lateral Raises,Shoulders,5.0,12,,,,""
2022-06-27,Lu Raises,Shoulders,2.5,12,,,,""
2022-06-27,Cable Lateral Raises,Shoulders,5.0,12,,,,""
2022-06-27,Lu Raises,Shoulders,2.5,12,,,,""
2022-06-27,Cable Lateral Raises,Shoulders,5.0,12,,,,""
2022-06-29,Rack Pull,Back,60.0,12,,,,""
2022-06-29,Rack Pull,Back,80.0,8,,,,""
2022-06-29,Rack Pull,Back,90.0,5,,,,""
2022-06-29,Rack Pull,Back,105.0,5,,,,""
2022-06-29,Rack Pull,Back,115.0,5,,,,""
2022-06-29,Rack Pull,Back,115.0,5,,,,""
2022-06-29,Rack Pull,Back,115.0,5,,,,""
2022-06-29,Rack Pull,Back,120.0,5,,,,""
2022-06-29,Chin Up,Back,0.0,8,,,,"workout after night shift, haven't eaten yet"
2022-06-29,Chin Up,Back,5.0,5,,,,""
2022-06-29,Chin Up,Back,5.0,5,,,,""
2022-06-29,Chin Up,Back,5.0,5,,,,""
2022-06-29,Chin Up,Back,5.0,5,,,,""
2022-06-29,Chin Up,Back,5.0,5,,,,""
2022-06-29,Seated Plate Rows,Back,20.0,15,,,,""
2022-06-29,Seated Plate Rows,Back,25.0,12,,,,""
2022-06-29,Seated Plate Rows,Back,25.0,12,,,,""
2022-06-29,Seated Plate Rows,Back,25.0,12,,,,""
2022-06-29,Seated Plate Rows,Back,25.0,12,,,,""
2022-06-29,Lat Pulldown,Back,35.0,8,,,,""
2022-06-29,Lat Pulldown,Back,30.0,12,,,,""
2022-07-08,Flat Barbell Bench Press,Chest,20.0,12,,,,""
2022-07-08,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2022-07-08,Flat Barbell Bench Press,Chest,50.0,8,,,,""
2022-07-08,Flat Barbell Bench Press,Chest,62.5,4,,,,"RPE 8.5 -- 3 weeks no bench"
2022-07-08,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2022-07-08,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2022-07-08,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2022-07-08,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2022-07-08,Overhead Press,Shoulders,20.0,8,,,,""
2022-07-08,Overhead Press,Shoulders,35.0,8,,,,""
2022-07-08,Overhead Press,Shoulders,35.0,6,,,,""
2022-07-08,Overhead Press,Shoulders,32.5,8,,,,""
2022-07-08,Incline Dumbbell Bench Press,Chest,20.0,8,,,,""
2022-07-08,Incline Dumbbell Bench Press,Chest,20.0,8,,,,"deload next as form deteriorating"
2022-07-08,Incline Dumbbell Bench Press,Chest,17.5,8,,,,""
2022-07-08,Incline Dumbbell Bench Press,Chest,17.5,7,,,,""
2022-07-08,Crouching One Armed Flies,Chest,15.0,12,,,,""
2022-07-08,Crouching One Armed Flies,Chest,15.0,12,,,,""
2022-07-09,Zone-2 Jogging,Cardio,,,0.0,m,0:10:00,""
2022-07-09,Pendlay Row,Back,40.0,8,,,,""
2022-07-09,Pendlay Row,Back,50.0,8,,,,""
2022-07-09,Pendlay Row,Back,60.0,5,,,,""
2022-07-09,Pendlay Row,Back,60.0,5,,,,""
2022-07-09,Pendlay Row,Back,60.0,8,,,,""
2022-07-09,Dumbbell Row,Back,15.0,8,,,,""
2022-07-09,Dumbbell Row,Back,20.0,12,,,,""
